"city","category","reason","business_status","name","address","source_url","google_match_name","google_match_address","google_place_id","google_maps_url","moved_place_id"
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","WaWa Land 保平直營店（已歇業）","234 新北市永和區保平路 262 號","https://www.facebook.com/WaWa-Land-%E6%B0%B8%E5%92%8C%E4%BF%9D%E5%B9%B3%E5%BA%97-1659652914277670","WaWa Land保平直營店","保平路262號","ChIJ-waxhtypQjQRwjQ9IAf6dos","https://maps.google.com/?cid=10049494527036437698&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","初米咖啡 Choose Me Cafe&Meals","台北市中山區錦州街423之1號","https://www.facebook.com/ChooseMeCafe/","初米咖啡 Choose me Cafe&Meals","錦州街423-1號","ChIJDWZAhOOrQjQRHZbAK9PCr_A","https://maps.google.com/?cid=17343294902254999069&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","野夫咖啡","244新北市林口區信義路180號","https://www.facebook.com/ifreecafe/","野夫咖啡","信義路180號","ChIJiV592eemQjQR_kYWX2_2E1U","https://maps.google.com/?cid=6130514475978475262&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Hustle Colour","台北市內湖區江南街65巷51號","https://www.facebook.com/hustlecolour/","Hustle Colour","江南街65巷51號","ChIJi1OXeputQjQRiRRxeJS3K6U","https://maps.google.com/?cid=11901808288560387209&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Nichi Nichi 日子咖啡","台北市大同區赤峰街17巷8號","https://www.facebook.com/cafenichinichi/","日子咖啡本店","赤峰街17巷8號","ChIJxz-242upQjQR7_aH7DWKufI","https://maps.google.com/?cid=17490162592076265199&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","石尚自然探索屋【小油坑店】","台北市北投區竹子湖路69號B1","https://www.facebook.com/shishangSRA/","石尚自然探索屋 小油坑店","竹子湖路69號","ChIJMRHnShiyQjQRdWPwk_ogk9g","https://maps.google.com/?cid=15605853394364818293&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","和本咖啡","台北市中正區汀州路一段271號","","和本咖啡","汀州路一段271號","ChIJeSm-Pb2pQjQR5xxX5Wqtzn4","https://maps.google.com/?cid=9137431368607145191&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Moi Cafe","臺北市大同區承德路一段一號二樓","","Moi cafe京站店","承德路一段1號","ChIJt4agn22pQjQRsAneiuLRZOA","https://maps.google.com/?cid=16169279333089544624&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","孵咖啡-孵咖啡洋行","103台灣台北市大同區迪化街一段 328 號一樓","https://m.facebook.com/fucoffeeweb/","孵咖啡-孵珈琲洋行（休業中）","迪化街一段328 號一樓","ChIJr9t_cj6pQjQRVxFe6otMCj8","https://maps.google.com/?cid=4542527337972765015&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","安納塔夏","台北市內湖區內湖路二段152號","","Another Shot 安納塔夏咖啡 內湖店","1樓, No. 152號內湖路二段","ChIJre99anCtQjQRE9U-FiX_dZg","https://maps.google.com/?cid=10985967400792282387&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY"," 亞姆貝妮 Family Café","台北市敦化北路145巷5號1樓","https://www.facebook.com/yarmbeini/","亞姆貝妮家庭Café","敦化北路145巷5號","ChIJ5-4ciuirQjQRf8gP2CDzlC4","https://maps.google.com/?cid=3356574944687278207&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","SweetWater","台北市松山區民生東路五段63號1樓","https://www.facebook.com/charmeliving/","Sweetwater Organic Coffee","民生東路五段63號","ChIJUQw_-oerQjQRAxn8mKgariI","https://maps.google.com/?cid=2498964154660690179&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","海邊的卡夫卡 Kafka by the Sea","台北市中正區羅斯福路三段244巷2號2樓","https://www.facebook.com/kafka.republic/","海邊的卡夫卡 Kafka by the Sea","羅斯福路三段244巷2號2樓","ChIJJeKPCoypQjQRejKud5HKQ1Q","https://maps.google.com/?cid=6071919448752534138&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","仙笛咖啡","台北市士林區福港街292號","https://www.facebook.com/cendycoffe/","Cendy Caffe仙笛咖啡","福港街292號, 1","ChIJs_4lWLSuQjQRMXt3e6-rxWU","https://maps.google.com/?cid=7333456338421775153&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","HEY CAFE","10491台北市中山區中山北路一段33巷28號","","Pa Pa Rice 好食燉飯•中山店","中山北路一段33巷28號","ChIJTYBSHXKpQjQRFks6rrm5NEc","https://maps.google.com/?cid=5130930082624981782&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY"," 和茗甘味處","106台灣台北市大安區金華街221號","https://www.facebook.com/myowacafe/","和茗甘味處","金華街221號","ChIJuzNSjoOpQjQRKaMlk2ZTmkQ","https://maps.google.com/?cid=4943355241013027625&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","艾格爾咖啡","新北市板橋區宏國路53號","艾格爾咖啡 i Girl Coffee","艾格爾","宏國路53號","ChIJHxGV2b2pQjQRwI4JZxian-0","https://maps.google.com/?cid=17122573737884487360&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","麋所咖啡飲啤館 MeetSoul Coffee","新北市新莊區公園路8-2號","","麋所咖啡飲啤館 MeetSoul Coffee","公園路8-2號","ChIJpzwhBNepQjQR_Sq0fH8WBxE","https://maps.google.com/?cid=1226974160290589437&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","保安捌肆","台北市大同區保安街84號","https://www.facebook.com/Boan84/","順天複合式餐酒館","保安街84號","ChIJceml0t6pQjQRU-Cnnf-l-QI","https://maps.google.com/?cid=214384974557077587&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Aspoon Aspoon阿本紅蔘咖啡館（新莊宏匯廣場店）","242新北市新莊區新北大道四段3號2樓","","阿本紅蔘咖啡館ASPOON_ASPOON（新莊宏匯店）","新北大道四段3號2樓","ChIJ9_2dEgKpQjQRTRmAjHwmZX0","https://maps.google.com/?cid=9035670543763773773&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","TAV Cafe 藝術村餐坊","台北市中正區北平東路7號","https://www.facebook.com/TAV-Cafe-%E8%97%9D%E8%A1%93%E6%9D%91%E9%A4%90%E5%9D%8A-322439244446154/","TAV Cafe藝術村餐坊","北平東路7號","ChIJgTwC1nGpQjQR3VI-eKKtKNI","https://maps.google.com/?cid=15143544660346950365&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","忈人咖啡","台北市信義區莊敬路289巷4弄24號","https://www.facebook.com/renrencafe/","MORE&MORE COFFEE ROASTERY","莊敬路289巷4弄24號","ChIJ0Uo57rSrQjQRdFIHysVIoCc","https://maps.google.com/?cid=2855362178088129140&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Out of office 不在辦公室","台北市忠孝東路五段之17號之3B1","","Out of office 不在辦公室 - 市府","B1 No, No. 17-3號忠孝東路五段","ChIJNRRR_burQjQRCpM8T_l1_zc","https://maps.google.com/?cid=4035073504783930122&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Mr.George & J's Coffee Alley","新北市淡水區北新路169巷7號","https://www.facebook.com/george.coffee.st/","Mr.George &J's Coffee Alley","北新路169巷7號","ChIJXW4Pap2vQjQR2tUNkZVG9mA","https://maps.google.com/?cid=6986849480109577690&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Geesaa咖啡體驗館 三創店","台北市中正區市民大道三段2號","","GEESAA Café 三創概念店","市民大道三段2號5樓","ChIJjalxkDSpQjQRirDHAeC6ot4","https://maps.google.com/?cid=16042590293912432778&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY"," SoulOut Showroom Cafe 索奧咖啡","台北市中山區中山北路二段26巷29號","https://www.facebook.com/SoulOut.tw","SoulOut","中山北路二段26巷29號","ChIJr5gNaWmpQjQRlnfW5icGuXE","https://maps.google.com/?cid=8194587765423634326&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","harbor market","南港區重陽路504巷1弄2號","https://www.facebook.com/harbormarkettw","harbor market","重陽路504巷1弄2號","ChIJXSnnTx-tQjQRdJbLUUE6olo","https://maps.google.com/?cid=6530846461860222580&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","WellMore維摩甜點","台北市民生東路三段113巷25弄4號","","WellMore Pâtisserie 維摩法式甜點","民生東路三段113巷25弄4號","ChIJjzHNpeWrQjQRdByYiVJLSNI","https://maps.google.com/?cid=15152443764155882612&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","露邸斯海姆","115台北市南港區研究院路一段59號","https://www.facebook.com/rudesheimcafe/","露邸斯海姆/南港美食/南港餐廳/南港下午茶/南港咖啡廳/南港展覽館美食/南港展覽館餐廳","研究院路一段59號","ChIJaeE22lmrQjQRA10XW-Jm0e0","https://maps.google.com/?cid=17136591179498347779&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","雨想說 咖啡 民藝","103台北市大同區迪化街一段292號","","雨想說 咖啡 民藝","迪化街一段292號","ChIJnyumGj6pQjQRYBwahiULw90","https://maps.google.com/?cid=15979628158632205408&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","稜角室","新北市板橋區光武街8號","https://www.facebook.com/angleandcorner/","稜角室","光武街8號","ChIJC1QKghWoQjQRbf0ehiEGarg","https://maps.google.com/?cid=13288440391563935085&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","蛋黃那一面朝上","臺北市開封街一段67號","https://www.facebook.com/sunnysideup90424177","蛋黃那一面朝上","開封街一段67號1樓","ChIJ3V64Eo2pQjQRvCOewrDwUlA","https://maps.google.com/?cid=5787953113094562748&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","一席/Alone Together（已停業）","台北市大安區延吉街294號","","一席/Alone Together","延吉街294號","ChIJQaQYKsqrQjQRAYX4MTUyToM","https://maps.google.com/?cid=9461555071205016833&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","時行","台北市大同區延平北路二段61巷22號","https://www.facebook.com/sikiann/","時行","延平北路二段61巷22號","ChIJ9d7njPSpQjQRKYvIR_2NRoA","https://maps.google.com/?cid=9243231404195089193&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","ID COFFEE艾迪咖啡","台北市大同區太原路153號","https://www.facebook.com/IDCOFFEEin2013/","ID COFFEE艾迪咖啡","No. 153, 太原路","ChIJkWfLDmupQjQR32dd4x5vn2w","https://maps.google.com/?cid=7827096855847462879&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","三隻貓頭鷹3owls c＠fe","106台北市大安區和平東路二段96巷15弄38號","https://www.facebook.com/pg/%E4%B8%89%E9%9A%BB%E8%B2%93%E9%A0%AD%E9%B7%B93owls-cfe-1595326360793953/about/?ref=page_internal","3隻貓頭鷹文創","和平東路二段96巷15弄38號","ChIJy9C51CiqQjQRNo3mr9NUXmg","https://maps.google.com/?cid=7520541695921261878&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","初曼咖啡分店","台北市萬華區貴陽街二段29巷1號","","初曼咖啡-貴陽店","貴陽街二段29巷1號","ChIJ90G2kQepQjQRbZNuXbIlj3c","https://maps.google.com/?cid=8615146060184982381&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Maven Coworking Cafe","104 台北市北安路518巷3號一樓","","Maven Cafe","北安路518巷3號","ChIJNe4dzwWsQjQRFe1QnPIcQQM","https://maps.google.com/?cid=234500483930189077&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","初聲・true sound  手沖咖啡","台北市中正區衡陽路84巷3號 （定位衡陽路86號，窄巷口）","https://www.facebook.com/truesound.tw/","初聲 true sound coffee","衡陽路84巷3號","ChIJVyfwqwupQjQRIczfAOHES6o","https://maps.google.com/?cid=12271118080362400801&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","開心路輕食吧","台北市北投區雙全街38號","","開心路輕食吧","112台灣臺北市北投區","ChIJryH2u0-uQjQRVdfZV4q2vNk","https://maps.google.com/?cid=15689615907147601749&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Elephant Machine","台北市永康街37巷5號","https://www.instagram.com/elephantmachine/","Elephant machine Coffee Roasters","永康街37巷5號","ChIJzzL_zgSpQjQRweyDgf-gGUE","https://maps.google.com/?cid=4690957506133093569&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","M.E.kaffa","新店區民族路12號","https://m.facebook.com/M.E.Kaffa/","覓秘咖啡 & 覓食brunch","民族路12號","ChIJgS5x4fkBaDQRH0dvsvAARn0","https://maps.google.com/?cid=9026903536896526111&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Barry & Gabriela's 小酒趴","台北市大同區南京西路239巷3號","https://www.facebook.com/BarryGabi9pa/","Barry & Gabriela's 小酒趴","南京西路239巷3號","ChIJDfHzvxOpQjQRar9pMHKJcho","https://maps.google.com/?cid=1905736715862654826&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","當樂咖啡","新北市板橋區光正街40號","https://www.facebook.com/download.cafe/","當樂咖啡","光正街40號","ChIJLbAQIcE1aDQRhR_JO2UmEuM","https://maps.google.com/?cid=16362182612427022213&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","福來得咖啡Fred`s Cafe","台北市信義區信義路四段413-1號","https://www.facebook.com/fredhuanggoodcafe/","福來得咖啡 Fred`s Cafe","信義路四段413-1號","ChIJh7Ti8MmrQjQRqMi1vHMTLe4","https://maps.google.com/?cid=17162395142787025064&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","我們","新北市中和區明義街8號","https://www.facebook.com/wein2017/","我們 café","明義街8號","ChIJzV0_BncCaDQRYgX8PNpmBEg","https://maps.google.com/?cid=5189385758149707106&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","嚐途。Tcoffeewn","台北市信義區莊敬路391巷3號","","嚐途TcoffeeWN咖啡","莊敬路391巷3號1樓","ChIJr6s6l1SrQjQRyg0vLi3SojU","https://maps.google.com/?cid=3864882521727503818&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","來吧 Cafe","台北市大安區信義路3段134巷12號","https://www.facebook.com/Lightbarcafe/?ref=bookmarks","來吧Cafe'","信義路三段134巷12號","ChIJHw420iqqQjQRY0tjP1JaJ2U","https://maps.google.com/?cid=7288893831219727203&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Waffle Please 比利時列日鬆餅專賣店","台北市內湖區港墘路127巷7號","https://www.facebook.com/wafflepleasestore/","WafflePlease比利時列日鬆餅","港墘路127巷7號","ChIJ32NwomSsQjQRhlJQDMk8jbo","https://maps.google.com/?cid=13442467296963482246&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Myron cafe","10491台北市中山區赤峰街44巷8號","","Myron cafe","中山北路二段72巷6號","ChIJg3D05WmpQjQR9lwOZh_KBTw","https://maps.google.com/?cid=4325085253364243702&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","丹家咖啡大安店","台北市復興南路一段340巷12號","https://www.facebook.com/dhcafedaan/","丹家暢堤咖啡大安店-健康咖啡豆專賣","復興南路一段340巷12號","ChIJiYWY99OrQjQRFvnKGfc7PjQ","https://maps.google.com/?cid=3764512271004006678&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","朵朵開咖啡","台北市內湖區內湖路二段103巷38號","https://www.facebook.com/duoduokaicafe/","朵朵開咖啡","內湖路二段103巷38號","ChIJE6Ym7WGsQjQR9igoxpbP8kA","https://maps.google.com/?cid=4680031209267931382&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","ITCafe (已歇業)","台北市內湖區金莊路90號","https://www.facebook.com/itcafe522/","IT CAFE '","金莊路90號","ChIJw1TP4YGsQjQRfLwvxxHerIM","https://maps.google.com/?cid=9488202682900397180&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Cafe Ami 阿米咖啡","台北市文山區興隆路二段154巷","","Cafe Ami - 阿米咖啡","興隆路二段154巷12號","ChIJkxKFHRGqQjQRCuJplhKaMns","https://maps.google.com/?cid=8877327220124279306&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","C＆C café","台北市大安區羅斯福路3段283巷36號","https://www.facebook.com/CC-caf%C3%A9-319807804841198/","C&C Cafe","羅斯福路三段283巷36號106 號","ChIJW2TCSYmpQjQRMBELVudggdU","https://maps.google.com/?cid=15384684348771602736&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","3 Cafe Studio","台北市中山區建國北路二段18號","https://www.facebook.com/3cafestudio/","3 Cafe Studio","建國北路二段18號","ChIJke0FGWCpQjQRC4K1U-9-vEA","https://maps.google.com/?cid=4664742880415678987&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","發光吧 infinity coffee","忠孝東路六段481號一樓","https://www.facebook.com/%E7%99%BC%E5%85%89%E5%90%A7Infinity-coffee-1039615419521261/","咖啡","忠孝東路六段481號一樓","ChIJ6cykqvOrQjQRu0R8A4rG4Jc","https://maps.google.com/?cid=10943965390576567483&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Rooftop café 頂樓咖啡","新北市三峽區三樹路64號1樓","https://www.facebook.com/Rooftopcafe64/","Rooftop cafe 頂樓咖啡","三樹路64號","ChIJ9QZrZGwbaDQRXwFY64tyiZg","https://maps.google.com/?cid=10991442310848840031&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
"taipei","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","雀客咖啡","台北市松江路253號","https://www.facebook.com/checkcafes/","雀客飲。奶蓋茶專賣","松江路一段253號","ChIJTTXS2l6pQjQRHSNxo8AW_68","https://maps.google.com/?cid=12681880092330238749&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA",""
