"city","category","reason","business_status","name","address","source_url","google_match_name","google_match_address","google_place_id","google_maps_url"
"hsinchu","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","小南瓜咖啡館 Little Pumpkin Cafe","302054新竹縣竹北市六家五路一段207號","https://www.facebook.com/littlepumpkincafe/","小南瓜咖啡館 Little Pumpkin Cafe","六家五路一段207號","ChIJgQAziKM3aDQR7tR_IYk_hiA",""
"hsinchu","review","No Google Places candidate found","","布蕾咖啡 Cafe Brûlée","新竹市東區長春街64巷2號","https://www.facebook.com/BruLeeCafe/","","","",""
"hsinchu","review","fetch failed","","扣子商行","302新竹縣竹北市博愛街319號","","","","",""
"hsinchu","review","Google Places returned no business status","","沒有名字的甜點專賣Noname Dessert","新竹市香山區中華路六段331巷335號","","中華路六段331巷335號","300新竹市香山區中華路六段331巷335號","ChIJRT4qqCNLaDQRPeUIHXbAdjs",""
"hsinchu","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","昀熙咖啡","新竹市東區新竹市三民路9-3號1樓","https://www.facebook.com/purplegolden","昀熙咖啡","三民路9-3號入口在可不可紅茶對面","ChIJW4N16cQ1aDQRDBeVmIDIFl0",""
"hsinchu","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","城咖URBAN TRIBE","新竹市北區武陵路22號號 1 樓","https://www.facebook.com/urbantribetw/","Urban Tribe 城咖牛排餐酒館｜VIP ROOM @489fyzoj","武陵路22號","ChIJR_CPk7c1aDQRAL5aqaYaeAY",""
"hsinchu","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","風徐徐 homebibi","新竹市東區民權路102號","https://www.facebook.com/homebibicafe/","風徐徐 homebibi","民權路102號","ChIJO-8-t8Q1aDQRI6sdHBeVcEU",""
"hsinchu","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","階段甜點","新竹市北區長安街89號","","階段甜點（無內用，提供外帶客訂蛋糕）","長安街89號","ChIJwRKferU1aDQRcqM-H7UIJgI",""
"hsinchu","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","boring coffee","新竹市東區世傑路228號","https://www.instagram.com/coffeeboring/","( boring coffee )","世傑路228號","ChIJI62wbIc3aDQREOemzNdN5o4",""
"hsinchu","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","Coffee SHOT 珈琲夏特","新竹市中正路67巷內 / 東門市場1樓1049室 ","https://www.facebook.com/Coffee-SHOT-%E7%8F%88%E7%90%B2%E5%A4%8F%E7%89%B9-131973000635960/","Coffee SHOT 珈琲夏特","300新竹市東區東門市場1049攤號","ChIJOwzCvcE1aDQRQraJA0k6n1E",""
"hsinchu","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","Coffee SHOT 珈琲夏特","新竹市中正路67巷內 / 東門市場1樓1049室 (影像博物館旁巷內)","https://www.facebook.com/Coffee-SHOT-%E7%8F%88%E7%90%B2%E5%A4%8F%E7%89%B9-131973000635960/","Coffee SHOT 珈琲夏特","東門市場1049攤號","ChIJOwzCvcE1aDQRQraJA0k6n1E",""
"hsinchu","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","Dig in comfort food&coffee癮 . 舒 .食","302新竹縣竹北市六家一路一段7號","","癮 . 舒 .食","六家一路一段7號1樓","ChIJIT9a8_k3aDQRcYsaFIcvOhs",""
"hsinchu","review","Google Places businessStatus = CLOSED_TEMPORARILY","CLOSED_TEMPORARILY","Midori Pastry 綠境甜點工作室","新竹市中南街45號","https://www.facebook.com/midoripastry","Midori Pastry 綠境甜點工作室(僅供取貨，無對外營業)","300新竹市東區中山路312巷","ChIJweaS9hI1aDQRE9-Y-26Hf14",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","11鹿","新竹縣竹北市嘉豐十一路二段52號","https://www.facebook.com/11deer/","11鹿 x 餡寶王","嘉豐十一路二段52號","ChIJM3nDkQw3aDQRe4ZPqM_2RAY",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","一天咖啡ONEDAY","新竹市東區東門街27號","https://mybzplus.tw/om3qoq27.html","一天咖啡ONEDAYCOFFEE","東門街27號","ChIJK6xv-cI1aDQRQ-Wo9cpNPyQ",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","一想一響ReEcho Coffee ","300新竹市東區民生路58巷8號","https://www.facebook.com/reecho.coffee/","一想一響咖啡 | 無提供訂位 | Last Order 21:00","民生路58巷8號","ChIJFxGEqts1aDQRDnK9lzSSAMU",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","九慕手烘咖啡 Mooor coffee","東區中正路60號","https://www.facebook.com/mooorcoffee/","Jiumu Coffee Roasters九慕咖啡","中正路60號","ChIJ79WFgsE1aDQRsaZRQgF4H6g",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","三角咖啡館 貳店 Café Triangle 2","新竹縣竹北市嘉豐南路二段11號1樓","","三角咖啡館 貳店 Café Triangle 2","嘉豐南路二段11號1樓","ChIJMaJX4L43aDQRhr-RMbsm-Tc",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","三角咖啡館 Café Triangle","新竹縣竹北市莊敬北路286號","","Spot Coffee Roasters","莊敬北路286號","ChIJW68b6eY2aDQRX4qewjHXEX0",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","三島sum:dao","302新竹縣竹北市科大一路185號","https://instagram.com/sum_dao?utm_medium=copy_link","sumdao café","302新竹縣竹北市科大一路36號","ChIJU9w2Bw43aDQRMgYZIsQpauk",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","三隻貓","300新竹市北區平和街29號","","三隻貓","平和街29號","ChIJmzZfixc1aDQRthBExvabpGs",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","六十一巷咖啡","新竹市東區東山街61巷7號","https://www.facebook.com/61巷咖啡工房河馬咖啡-503882569699697/","61巷咖啡工房-河馬咖啡","東山街61巷7號1樓","ChIJXYyPXuY1aDQR3iHE56BGUIU",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","日入甜點","300新竹市北區大同路155號","https://www.instagram.com/sunset__155/","日入甜點","大同路155號","ChIJt5Ozomc1aDQR14LHfl211M4",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","日常咖啡 Le café quotidien","新竹市學府路61巷5-1號1樓","https://www.facebook.com/pg/lecafequotidien/about/?ref=page_internal","日常咖啡 Le café quotidien/無訂位服務/每人消費滿220元不限時","学府路61巷5-1號","ChIJd_CC3OU1aDQRsi_nCcRju9M",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","卡比咖啡Catbii","300新竹市東區東大路一段232巷6-2號","","卡比咖啡（14：30若清場會提早打烊，建議訂位）","東大路一段232巷6-2號","ChIJOVx7A-g1aDQRxe0cRko5TYo",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","台灣水鹿咖啡館 Sambar Café","新竹市大同路202號","https://www.facebook.com/pg/%E5%8F%B0%E7%81%A3%E6%B0%B4%E9%B9%BF%E5%92%96%E5%95%A1%E9%A4%A8-Sambar-Caf%C3%A9-564813097002379/about/?ref=page_internal","台灣水鹿咖啡館","大同路202號","ChIJY9aWw8A1aDQRE4lw6nGck44",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","石尚自然探索屋【綠世界店】","新竹縣北埔鄉大湖村7鄰20號","https://www.facebook.com/shishangGW/","石尚自然探索屋(綠世界店)","新竹縣北埔鄉大湖村尾隘子20號","ChIJ52shdJlIaDQRP-kaQBhiEMg",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","吉十Godspeed Café ","新竹市北門街36號","https://www.facebook.com/godspeedlucky10/","吉十咖啡 CAFÉ GODSPEED(無使用谷歌，請透過IG聯絡）","北門街36號","ChIJo2TYFRY1aDQRAOIRCJ4lAqk",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","曲嶺商行","300新竹市北區光華東街22巷5號","","曲嶺Chuling. 熟成咖啡&甜點","光華東街22巷5號","ChIJ2YV1aDM1aDQRwITRN2dMDyc",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","竹科車庫餐廳","新竹市東區新安路2-2號","https://m.facebook.com/%E7%AB%B9%E7%A7%91%E8%BB%8A%E5%BA%AB%E9%A4%90%E5%BB%B3-1611168985820398/?ref=page_internal&mt_nav=1","Garage Hub 車庫餐廳","新安路2-2號","ChIJ09pvkRk2aDQRPir_dOfhn6M",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","克蔓莉咖啡館","300新竹市東區林森路2號四樓","https://www.facebook.com/k.memory1525/","克蔓莉珈琲餐館","林森路2號四樓","ChIJqzjP--k1aDQRf-5XvrT8h9E",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","孚日 VOSGES","302新竹縣竹北市六家七路158號","","孚日 VOSGES","六家七路158號","ChIJq-yCeOw3aDQR-N5H5YaCqFw",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","李宅Not Only Café","300新竹市東區金山九街29號","https://www.facebook.com/notonlycafe.bar/","李宅Not Only Café","金山九街29號","ChIJSfaQrus1aDQR6QNV30Em2Bg",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","李來 LEE LÂI","300新竹市東區水源街79號","https://app.omceanbooking.com/LEELAI/home","李來 LEE LÂI","水源街79號","ChIJW3tkh_o3aDQRKh2jZHaP27o",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","沐咖啡","300新竹市東區光復路一段89巷131號","https://www.facebook.com/mu.cafe131/","沐 咖啡","光復路一段89巷131號","ChIJ20DmMy42aDQRdTN_lTS2EuA",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","見域Kendama","新竹市北門街74號","www.facebook.com/kendamahsinchu/","見域","北門街54-78號","ChIJ2y13nzo1aDQRX_jxRBWhzug",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","咖啡．候機室The Departure Lounge新竹光復店","新竹市東區光復路一段360-8號","","咖啡候機室 新竹光復店","光復路一段360-8號1樓","ChIJCzGL4oA3aDQRrIH82PEZ834",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","房角石","新竹縣竹北市文孝街53號","https://www.facebook.com/GuDao01/","房角石 麵包 咖啡 手作","文忠路37號","ChIJZ3eOtek2aDQRHtY2Bcgi2MM",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","明日咖啡店","新竹市北區東大路三段303號","https://www.facebook.com/tomorrow303/","明日咖啡店","東大路三段374號","ChIJnbDtglY0aDQR0SZ9uPwjns0",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","果子咖啡清大店","新竹市東區大學路1001號（國立清華大學南校區創新育成大樓1樓）","http://www.gozcafe.com/","果子咖啡新竹清大店","光復路二段101號","ChIJw0pCKnM2aDQRO3M-yqssUWA",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","波斯卡德列日鬆餅","新竹縣竹北市光明九路197號","https://www.facebook.com/postcardofrick/","波斯卡德列日鬆餅咖啡館","光明九路197號","ChIJXdCEbZI2aDQRJ5pejSKI0BE",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","城市精品咖啡Hold Mind Coffee","302新竹縣竹北市嘉豐六路一段59號","","城市精品咖啡Hold Mind Coffee","嘉豐六路一段59號","ChIJfQSpTf42aDQRX0D_JXwxejA",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","客美多咖啡-新竹公道店","新竹市東區公道五路三段1號","https://komeda.com.tw/","客美多咖啡 Komeda‘s Coffee - 新竹公道店","公道五路三段1號","ChIJ_eJcZ_c3aDQRW9HJsKYFO08",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","巷弄田園休閒農村廚房","新竹市北區東大路二段605巷50號","https://www.facebook.com/farmcoffee.tw/","巷弄田園烤肉區","東大路二段605巷50號","ChIJ_VB56LM1aDQRF4H3imYfBq4",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","拾穗咖啡","新竹市東區長春街105巷1號","https://www.facebook.com/GleanerCoffee/","拾穗精品咖啡","長春街105巷1號","ChIJVZlApj42aDQRoME-SpuhmWQ",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","美味番地・珈琲製作所","300新竹市東區水源街66號","","美味番地・珈琲製作所","水源街66號","ChIJOWmnlkc3aDQR3li7FZwcXj0",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","家族咖啡café de famille","新竹縣竹北市嘉興路456號","https://www.facebook.com/cafedefamillekazoku/","家族咖啡cafe de famille","嘉興路456號號1f","ChIJzTIQqvs2aDQRA9RFQgbnm54",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","馬雅咖啡烘焙館","新竹市北區中正路485巷4號","http://mayaroast.pixnet.net/blog","馬雅烘焙咖啡館","300新竹市北區中正路485巷4號","ChIJLQwyD7o1aDQRJjdugvtKT3I",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","莯Mu cafe&dessert","300新竹市東區光復路二段199號","","莯mu cafe dessert","光復路二段199號","ChIJ-UKJ63Q2aDQRJXlRwsQXKlU",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","喜歡咖啡","新竹市北區和福街115號","","喜歡咖啡館 Like Cafes","和福街115號","ChIJMz-c-EM1aDQRJq4szavWmrM",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","森川咖啡","302新竹縣竹北市光明六路東一段245號","","COFFEE OBJECT咖啡曜日（外帶咖啡bar、植感飲食、寵物友善）","光明六路東一段245號","ChIJzXtiQfs2aDQRp8mu80UPeUY",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","棲息地咖啡","新竹縣竹東鎮中興路二段49號","https://m.facebook.com/habitatcafe0802/","Habitat Café 棲息地自烘精品咖啡","中興路二段49號","ChIJ8ZaIwIxJaDQRMPKBBY8LI9E",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","貳參咖啡23COFFEEROASTERS","新竹市北區西門街152號","https://www.facebook.com/23cafe23/","貳參咖啡-西門店「無訂位服務」","西門街152號","ChIJg1aZ5ZQ1aDQRxib5yEmSpr8",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","微生Float Dept.","30043新竹市民權路111巷23號","https://www.facebook.com/Floatdept/","Float Dept.微生咖啡「沒有訂位服務」「無室內候位空間」","民權路111巷23號","ChIJk7BAC9E1aDQRcKhHolfreyo",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","愛吃魚的狗","竹北市東海一街95巷48號","https://www.facebook.com/DogLoveFish/","愛吃魚的狗","300新竹市東區東南街81-1號","ChIJN_Jv_ug1aDQRTs-c092dQu4",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","歲月靜好咖啡館abrazamoslavida cafe","302新竹縣竹北市嘉興路239號","https://www.facebook.com/abrazamoslavida1020?mibextid=LQQJ4d","歲月靜好咖啡館(一組最多4位/無訂位)","嘉興路239號","ChIJ-2ky1RI3aDQRreRRvp9q2Zk",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","源典咖啡","新竹市大同路155號1F","https://www.facebook.com/%E6%BA%90%E5%85%B8%E5%92%96%E5%95%A1-419676308237925/","源典咖啡","大同路155號","ChIJ8btF5cA1aDQR41DCy1fBGeM",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","葉月舍","300新竹市北區仁德街78號","","小日和（公休IG公告為主）","仁德街78號","ChIJtZXQXgA1aDQRaM_FE0o9Jp8",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","過日子 宅咖啡","新竹縣竹北市新泰路10-2號","","過日子。宅咖啡","新泰路10-2號","ChIJldNeuL42aDQRpZ_pxi20l7A",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","過日子咖啡館","新竹市北區水田街91巷9號","https://www.facebook.com/livelifecafe/","DoDidDone Coffee Cottage","水田街91巷9號","ChIJH3dDD0o1aDQRJludesquIXg",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","樂樂長咖啡","芎林鄉下山村七鄰82-2號","www.facebook.com/everejoice.CAFE/","樂樂長甘蔗屋已經在金山八街108號重新開始營業","七鄰82號","ChIJ76cw-ww3aDQRtSHLHRDd5YU",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","歐爹 全日早午餐 簡餐","300新竹市北區中華路三段88號","https://www.facebook.com/adlmeals/","歐爹 (中華店)","中華路三段88號","ChIJ04g8Bz01aDQRCD_5-FcMWlk",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","冪 La Miette Cafe","新竹市經國路二段352號","https://www.facebook.com/lamiettecafe/","冪 La Miette-新竹歐陸餐廳","經國路二段352號","ChIJd7eAy701aDQRpcLoedSl-s0",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","橘時咖啡新竹關新店","300新竹市東區關新路45號","","橘時咖啡 Orange time coffee 新竹關新店","關新路45號","ChIJV2LUlv83aDQRGypi8009PJs",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","貓禾咖啡","302新竹縣竹北市環北路五段410號","","貓禾咖啡","302新竹縣竹北市環北路五段410號","ChIJI2sUVD83aDQRiH4OxelF4VY",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","藍豆咖啡","新竹縣竹北市文興路205號","https://www.facebook.com/bluebeanscafe/","道禾三代塾","文興路205號","ChIJRdGAKEA3aDQRAeUYchcOu3U",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","羅塔仕咖啡","新竹市東區西大路72巷97號","https://www.facebook.com/LotusCafeCoffee/","羅塔仕咖啡","西大路72巷97號","ChIJy9SqUOk1aDQRWLYQSosLx5s",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","寶地咖啡店 baodi treasureland","300新竹市東區東前街18號","","寶地咖啡甜點店 ⛁ Baodi Coffee Bar","東前街18號","ChIJD7uiCiM1aDQRnTjQt9GSB8M",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","聽說Listen to Cafe","新竹市中央路312巷1號","","聽說 Listen to Cafe","中央路312巷1號","ChIJXfKtAbY1aDQRiNr9D3fPPqM",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","ARVO AVO","300新竹市東區金山六街8巷8號","","澳式早午餐","300新竹市東區金山六街8巷8號","ChIJV5YbUEs3aDQRp_vtnThHFlo",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","Bisou Bisou Pâtisserie café","新竹縣竹北市嘉豐五路二段18號","https://www.facebook.com/BISOUBISOU018/","Bisou Bisou 甜點店","嘉豐五路二段18號","ChIJ5-9NoPg2aDQRMf5CvYgj-8g",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","Cama-巨城店","新竹市東區民生路129號1樓","","CAMA CAFE 新竹巨城店","民生路129號","ChIJb2akxdo1aDQRZBbecavuPOc",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Deer Nana cafe","304新竹縣新豐鄉崁頭5鄰81-6號","https://www.facebook.com/pg/Deernanacafe/about/?ref=page_internal","Deer Nana Cafe","崁頭5鄰81-6號","ChIJj1YnNaIxaDQRsz3WhuevxWU",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","frontier 13","南大路525號","https://www.facebook.com/frontier13/?fref=ts","邊境黑白切咖啡","南大路525號","ChIJ4dKNMY01aDQRQkllAJCFl_o",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","Fumi手作烘焙Cafe","新竹縣竹北市文義街245號","https://www.facebook.com/fumicafe035586631/","Fumi福咪手作烘焙咖啡","文義街245號","ChIJm2ONdes2aDQRsAo3hPjGWWM",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","H cafe","新竹市民族路43號1樓","https://www.facebook.com/Hcafe035335350?mibextid=LQQJ4d","H・Cafe（營業時間以粉專為主，最後點餐時間17:30。無提供訂位服務。平日客滿限時2小時，假日限時2小時）","民族路43號1樓","ChIJu7UuacM1aDQRyMGZZUN0BUg",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","HILA FOOLS 咖啡外帶吧","300新竹市東區光復路一段89巷95號","","HILA FOOLS","300新竹市東區光復路一段89巷95號","ChIJRbU2Ky42aDQRNnTDKLknh6s",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","HILA SPIRIT 咖啡吧","300新竹市北區光華二街54號","","HILA SPIRIT","光華二街54號","ChIJaTS-fBs1aDQRzfduRXp4n2Y",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","J.eat caf'e","新竹縣竹北市成功8路285號","https://www.facebook.com/j.eat.cafe/","桃司廚鐵板早午餐 竹北店丨抓周活動丨性別派對丨活動包場丨親友聚餐丨早餐丨早午餐丨遠百美食","302新竹縣竹北市成功八路285號","ChIJVdh77WA3aDQRV3daC6NIlio",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Kiwi to go","300新竹市東區竹蓮街115號","","Kiwi to go","竹蓮街115號","ChIJE3vv4CA1aDQRSzy8qc47O7A",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","KURUMI哭哭咖啡二店","新竹縣竹北市嘉豐六路二段88號","https://m.facebook.com/kurumi2021/","KURUMI","嘉豐六路二段88號","ChIJxfsWkOg3aDQRALzhOx_-rh0",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","Laid Back Cafe","新竹市東區關新東路321號","https://www.facebook.com/LAIDBACKCAFESTUDIO","來杯咖啡【關新門市】","關新東路321號","ChIJLc1iVpw3aDQRpoweZ_ESZ3k",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Lambkin Cafe","302新竹縣竹北市嘉豐七街143號","https://m.facebook.com/Lambkincafe2011/","Lambkin Cafe' (無麩質蛋糕專賣.12點供應)","嘉豐七街143號","ChIJifYVzeVHaDQR-nLiZcxdFCM",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Louisa Coffee 路易．莎咖啡(新竹武陵店)","300 新竹市北區武陵路173-3號","","Louisa Coffee 路易莎咖啡(新竹武陵店)","武陵路173-3號","ChIJo9k3pcs1aDQRYNVP64ej0Ik",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","MERRY CAFE","新竹縣竹北市六家七路6號","https://www.facebook.com/TaiwanMerryCafe/","石工夫日麵 台灣地雞沖繩麵","六家七路6號","ChIJzaQEeo03aDQR9U0AvU2sGQQ",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Moringa 象腳樹","新竹市東區光華街12號","https://www.facebook.com/moringasince2016/","Moringa象腳樹","光華街12號","ChIJvT77cM81aDQRAx_SFblosLM",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","Mr.Moon 月亮先生咖啡館","新竹縣竹北市嘉豐五路二段29號","https://www.facebook.com/mr.mooncoffee/","Mr.Moon月亮先生-假日無提供訂位","嘉豐五路二段29號","ChIJd3wez5Q2aDQRHjbvsKUhSKI",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Oven Coffee sisi竹北店","新竹縣竹北市勝利八街一段185號","","sisi COFFEE","勝利八街一段185號","ChIJkVv1E-Q2aDQRd9Xqd8rGHw8",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","Piccolo Coffee","新竹市東區建中路101號","https://www.facebook.com/Piccolo-Coffee-151877254822450/?fref=ts","Script Coffee","建中路101號1樓","ChIJ6Qg3-Ws2aDQRvUUx2sSZhBg",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","Plunge Cafe 墣玉咖啡-新竹高鐵","新竹縣竹北市復興二路203號","https://www.facebook.com/plungecafe/","Plunge Cafe 墣玉咖啡","復興二路203號","ChIJnWFO6wA3aDQReZ2c6yXKDZo",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","POLO CAFE","新竹縣竹北市環北路一段105號","","WillHsu Cafe 竹北旗艦店 (POLO主題餐廳)","環北路一段105號","ChIJGdN7Q8M2aDQRt0pgoKANOeE",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","Shmily cafe","302新竹縣竹北市六家五路一段147號","https://www.facebook.com/shmilycafe/","Shmily Coffee Roasters｜興利咖啡","六家五路一段147號","ChIJ0Z0YCgc3aDQRP8aH21fyJTY",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","This Cafe","新竹縣竹東鎮三民街61號","","This.Cafe 咖啡甜點店","三民街61號","ChIJxQcyS-RHaDQRhT1oH7ceA50",""
"hsinchu","suspected_closed","Google matched a different active business at the same address","OPERATIONAL","Tiny House 小房子咖啡","新竹市光復路1段163巷15號","https://www.facebook.com/tinyhousedessert/?locale2=zh_TW","Tiny House 小房子 · 咖啡 甜點","光復路一段163巷15號","ChIJr3frCzA2aDQRoo6ReYXeo88",""
"hsinchu","suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","V．cafe 微咖啡 微幸福","新竹市三民路99號","https://www.facebook.com/Vcafe.WEhappy?fref=ts","微咖啡","三民路99號","ChIJC7-6hgCGDhQR-NuR6NgEpNw",""
