"category","reason","business_status","name","address","source_url","google_match_name","google_match_address","google_place_id","google_maps_url","moved_place_id"
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","ドキドキ珈啡Doki Doki Cafe","新竹市東區北大路92巷40弄1號","","ドキドキ珈啡 ｜純植 • 寵物友善歡迎落地奔跑","1樓, No. 1號北大路92巷40弄","ChIJx3xzVAA1aDQRk2dymcqZBT4","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","KURUMI哭哭咖啡二店","新竹縣竹北市嘉豐六路二段88號","https://m.facebook.com/kurumi2021/","KURUMI","嘉豐六路二段88號","ChIJxfsWkOg3aDQRALzhOx_-rh0","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","一天咖啡ONEDAY","新竹市東區東門街27號","https://mybzplus.tw/om3qoq27.html","一天咖啡ONEDAYCOFFEE","東門街27號","ChIJK6xv-cI1aDQRQ-Wo9cpNPyQ","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","咖啡．候機室The Departure Lounge新竹光復店","新竹市東區光復路一段360-8號","","咖啡候機室 新竹光復店","光復路一段360-8號1樓","ChIJCzGL4oA3aDQRrIH82PEZ834","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","葉月舍","300新竹市北區仁德街78號","","小日和（公休IG公告為主）","仁德街78號","ChIJtZXQXgA1aDQRaM_FE0o9Jp8","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","沐咖啡","300新竹市東區光復路一段89巷131號","https://www.facebook.com/mu.cafe131/","沐 咖啡","光復路一段89巷131號","ChIJ20DmMy42aDQRdTN_lTS2EuA","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","見域Kendama","新竹市北門街74號","www.facebook.com/kendamahsinchu/","見域","北門街54-78號","ChIJ2y13nzo1aDQRX_jxRBWhzug","",""
"suspected_closed","Google Places businessStatus = CLOSED_PERMANENTLY","CLOSED_PERMANENTLY","莯Mu cafe&dessert","300新竹市東區光復路二段199號","","莯mu cafe dessert","光復路二段199號","ChIJ-UKJ63Q2aDQRJXlRwsQXKlU","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","Piccolo Coffee","新竹市東區建中路101號","https://www.facebook.com/Piccolo-Coffee-151877254822450/?fref=ts","Script Coffee","建中路101號1樓","ChIJ6Qg3-Ws2aDQRvUUx2sSZhBg","",""
"suspected_closed","Google matched a different active business at the same address","OPERATIONAL","Laid Back Cafe","新竹市東區關新東路321號","https://www.facebook.com/LAIDBACKCAFESTUDIO","來杯咖啡【關新門市】","關新東路321號","ChIJLc1iVpw3aDQRpoweZ_ESZ3k","",""
